id	first_name	last_name	Latitude	Longitude	inveted_by
5125	Rich	Josling	19.41948292	-8.195680265	4
5126	Martynne	Yeates	-55.92037561	-53.29481421	23
5127	Damita	Mirfin	45.06476274	-47.64214001	37
5128	Vail	Dooher	13.39011671	68.82461636	31
5129	Brock	Hanway	65.14100462	-33.71716252	30
5130	Cori	Hakeworth	31.59523073	9.785923389	30
5131	Gaby	Denniston	-25.44984191	-12.30223926	30
5132	Cloe	Lindeberg	-34.16281683	2.713774889	2
5133	Verla	Chaffer	38.82092284	-42.75055451	8
5134	Mariele	Tooby	1.382098408	-40.59443775	24
5135	Merrie	Rocks	-49.5489804	-38.50903825	39
5136	Dunstan	Rubenovic	45.96092029	-23.44912767	37
5137	Barth	Leggate	1.996309161	-6.555735869	15
5138	Yul	Winram	29.63907643	-24.5331572	32
5139	Reed	Bisco	70.07121736	66.14263675	20
5140	Britta	Gravett	20.45126254	36.65210835	18
5141	Dmitri	Bumfrey	5.629395289	-2.748848202	3
5142	Ker	Gane	-46.23311517	-35.87322382	25
5143	Annamarie	Hodgen	55.76228274	-9.076237985	1
5144	Emmet	Firebrace	-36.16905169	30.26280504	14
5145	Donni	Loyd	65.08443444	69.46465107	17
5146	Sara-ann	Bosnell	47.20706705	45.50281272	15
5147	Flori	Hollows	-50.08428801	-16.99582365	22
5148	Viviyan	Ledgeway	-58.17511116	-38.76728135	30
5149	Loren	Hof	62.7076192	23.0872458	1
5150	Helenelizabeth	Ianni	15.49588933	-5.812535245	9
5151	Nicky	Biskupek	-11.50763384	-54.85895645	26
5152	Vivyan	Zuanelli	5.763522168	-45.23335249	6
5153	Gavrielle	Brosini	-58.59766371	-5.011802215	39
5154	Fair	Labet	62.59591772	16.32261525	21
5155	Nathan	Bute	27.19389233	-3.165484353	25
5156	Janith	Huelin	62.99100726	-26.30650433	14
5157	Halimeda	Scopyn	57.62436759	42.3619225	11
5158	Agathe	Wass	-10.54374996	59.6121906	16
5159	Ludvig	Franks	60.97503814	50.8027545	13
5160	Arlan	Impett	7.517299895	-61.31764223	1
5161	Care	Luffman	64.90989586	3.54880704	37
5162	Rees	O'Hederscoll	-43.65671501	13.7463847	4
5163	Brock	Fiddymont	30.81636005	-27.09233909	5
5164	Kristy	Chicchetto	-27.40037003	-25.77171008	22
5165	Kenny	Portch	-14.54685474	-0.096327132	9
5166	Gordon	Reubbens	64.2014971	65.57462454	17
5167	Clyde	Severns	45.70193867	-27.57409511	14
5168	Rebbecca	Paragreen	8.473083558	11.5117701	39
5169	Free	Brunet	-2.138901151	-26.93602038	22
5170	Darb	Watters	-16.45262832	-51.36333503	3
5171	Augusto	Bedburrow	-27.76939595	32.22495905	39
5172	Hewitt	Kevis	2.890185708	58.82732357	20
5173	Vale	Schettini	64.29187683	-45.58947903	4
5174	Dorene	Condie	53.32113535	-14.86089567	35
5175	Kathleen	Linnane	-15.12803071	49.25438062	36
5176	Cecily	Ticksall	27.35768634	25.87442603	25
5177	Gris	Inkin	-23.82378116	-60.25311738	24
5178	Charmane	Azam	32.16555094	-69.6703089	15
5179	Sloane	Reap	41.27182806	15.12188976	37
5180	Deborah	Larrington	-56.9781953	20.45111106	24
5181	Clifford	Verrell	45.44292379	-27.48984076	34
5182	Christie	Gatward	-15.21567725	-28.02536166	19
5183	Silas	Dempster	10.5906185	-45.76940196	9
5184	Valentine	Dundridge	-36.56172215	-55.19815556	27
5185	Ofilia	Bullivent	-30.34650561	22.19040906	27
5186	August	Hassey	69.68024967	-30.70708489	19
5187	Armando	Wainwright	-1.589276751	50.41668124	21
5188	Othilie	Vannucci	24.38043446	34.57182477	2
5189	Sheree	Acum	-0.897196116	60.12573555	12
5190	Ebba	Nelthorp	-12.32030442	26.66126885	18
5191	Juliette	Lasham	-41.75527573	50.80821095	31
5192	Terrell	Rodge	-7.969150709	5.527259142	30
5193	Desdemona	Vesco	7.343561283	-41.86622821	5
5194	Boote	Febvre	-31.56608704	-28.40535885	24
5195	Carrie	Esslemont	-27.83858936	2.609742911	30
5196	Joannes	Helix	28.20753978	35.92244563	3
5197	Gard	Izakson	43.58632912	48.83520846	28
5198	Charleen	Beautyman	52.00115481	20.37196609	38
5199	Becki	Deguara	62.41970431	24.16983097	1
5200	Rochelle	Charker	-64.2839702	16.32125447	4
5201	Jeth	De Santos	-26.32928405	-19.52134021	2
5202	Rafe	Given	-8.546258776	-40.51494809	35
5203	Mallory	Govinlock	-19.58762686	42.52590091	26
5204	Red	Rouch	-64.84125518	65.14738565	28
5205	Gannie	Whelpton	36.43077757	-34.50634516	6
5206	Latrena	Guilder	-65.04843105	16.51714453	23
5207	Eduard	Janks	-66.04685528	-57.53405126	37
5208	Mavra	Tyres	22.41912646	62.42573809	20
5209	Wolfgang	Wetherell	-13.63498701	39.09481586	38
5210	Benedetto	Girardi	-9.925963797	29.17437755	8
5211	Marilin	Brasseur	12.28159146	44.81601291	23
5212	Earlie	Rutgers	-70.13449442	9.864460964	4
5213	Den	Haddinton	14.96906087	13.21998513	13
5214	Jaquenetta	Garbott	21.62324865	-3.154646855	13
5215	Otha	Gewer	-47.78573568	-10.98484554	38
5216	Freeland	Hutcheson	47.01332691	-32.38341514	34
5217	Xylia	Becken	28.05218233	-65.26258042	8
5218	Violetta	Gange	26.70331429	-54.4398876	20
5219	Ursa	Tabard	-64.52378356	-29.14257358	18
5220	Jerrylee	Hryniewicz	-42.76344785	66.05112852	17
5221	Lynett	Ledgerton	23.12334175	50.16657158	40
5222	Shanan	Moules	22.96824956	-63.29491783	32
5223	Noll	Beardsell	10.32162304	24.46965947	10
5224	Quinn	Stuffins	13.13586394	59.84603838	30
5225	Meris	Pessler	38.68642441	40.27261587	11
5226	Mabelle	Kliche	-0.936648341	-4.56726851	38
5227	Teddy	Stammirs	48.95417039	-18.44165349	32
5228	Tomasina	Briffett	-34.29703669	63.5625303	11
5229	Selie	Wharram	-5.50934324	-32.58748134	25
5230	Fae	Castro	43.84530057	-64.19284974	15
5231	Meryl	Seale	54.72749734	-16.86562045	31
5232	Johnette	Dougill	40.34037817	-7.427748131	28
5233	Emile	Antonomoli	-30.97351926	69.84394755	35
5234	Elsey	Danzey	-27.54078801	9.729328021	5
5235	Natal	Sharpley	46.64935387	60.09081266	8
5236	Antonie	Gloucester	-10.80516405	14.92778358	28
5237	Perry	Robertazzi	-59.43340432	-13.3935381	13
5238	Chicky	Chatainier	-12.57067053	-51.1939312	8
5239	Phylis	Gapper	-17.51720602	-68.71231242	19
5240	Perkin	Wandrich	21.35713583	-44.75283025	16
5241	Del	Gonnely	-69.54351405	-40.84006767	5
5242	Gar	Harvett	-4.658230146	23.51573304	7
5243	Mordy	Giuron	25.06864862	-21.39073162	27
5244	Malvina	Lavington	50.14150268	14.8970041	7
5245	Adolf	Leidecker	69.75784654	-5.462107416	24
5246	Tabbi	Kingshott	-15.54464341	57.25219258	20
5247	Violante	Cadding	53.74278019	68.74382935	19
5248	Tobe	Readett	12.89552484	-37.834724	18
5249	Tammie	Kisar	45.36632771	-1.724422606	33
5250	Matelda	O'Hallihane	-38.38737507	32.87324906	27
5251	Parsifal	Tinston	10.19548966	-53.61656476	26
5252	Axel	Philler	42.53212373	-65.07968219	37
5253	Sadye	Cousen	-38.87568452	66.04812926	30
5254	D'arcy	Treamayne	57.99503791	-65.40308425	6
5255	Kevina	Tourville	-60.25307068	50.14011736	26
5256	Guthrey	McKim	-64.82959583	40.44548699	13
5257	Carlos	Raddenbury	-41.2583281	0.038535148	2
5258	Olivette	Dunkerly	-58.88029045	-54.17922217	29
5259	Dorothea	Holstein	-43.88674157	0.001443239	12
5260	Kimbell	Bimrose	-49.47408572	-10.12441362	8
5261	Simone	Grahamslaw	-51.86200886	-17.00562394	34
5262	Noe	Le Ball	-45.47654149	10.42980459	30
5263	Elizabet	Kiezler	39.27616793	32.59753948	18
5264	Chloette	Devo	-66.50256213	-9.389681109	35
5265	Cornelle	Seyers	-29.22713047	60.65308574	21
5266	Maxie	Sidsaff	-50.74773416	-50.73097399	16
5267	Ariana	Ludovico	-60.965847	68.55407766	13
5268	Bobbie	Jaggi	13.73381621	45.91909589	13
5269	Lou	Puxley	-17.21078333	-8.025048705	11
5270	Valle	Henbury	34.49189274	-28.75334837	22
5271	Jeremie	McMillan	-50.65892975	60.48226422	24
5272	Eveleen	Feander	7.816619257	4.929100178	14
5273	Roseanna	Callendar	24.78487377	-61.45843491	32
5274	Charissa	McCuaig	-64.9487658	-65.14248695	11
5275	Cliff	De Blase	61.40045463	-25.97415628	31
5276	Biddie	Ever	43.79304669	-49.75787565	32
5277	Purcell	Angless	-70.10526485	67.47586323	31
5278	Mendy	Trighton	2.887137418	32.90947831	30
5279	Judith	Fowgies	-16.85225481	-67.16727448	17
5280	Camilla	Graben	-23.31046664	25.31527111	12
5281	Burt	Dallon	0.594576912	-19.58385631	3
5282	Maury	Angrock	-9.727687749	-2.245405495	25
5283	Archibaldo	Trathen	37.2566352	27.81017962	8
5284	Maire	Niche	-47.28228598	-29.20592373	19
5285	Ivette	Meese	-34.73823876	-22.36060874	39
5286	Wilhelmine	Oldred	60.16810982	-25.40830444	25
5287	Odille	Kiloh	-32.71450503	60.48144685	22
5288	Bel	Klas	4.939999072	58.53397547	17
5289	Danit	Wyrill	67.87722283	5.808748307	34
5290	Ambros	Normanville	-25.23699294	-66.98126892	13
5291	Malena	Camin	8.641692624	5.044633095	38
5292	Koo	Heimes	40.53152085	36.96436191	27
5293	Peta	Ebbs	40.36035985	38.9795222	12
5294	Devi	Gosswell	-40.12533362	67.61023716	39
5295	Cori	Batchellor	-41.82737909	-5.105929693	17
5296	Creight	Martindale	70.60339584	-62.8805619	4
5297	Mae	Isacsson	-30.9853378	0.450954093	33
5298	Tomasina	Urch	-24.48197522	24.80595389	40
5299	Meridith	Rolles	-46.02017252	-9.652828569	21
5300	Bartlett	Grouvel	-49.12562863	11.96893643	15
5301	Rossy	Struis	39.88988022	38.33313104	7
5302	Godfry	Daltrey	-23.61073275	-16.71109248	20
5303	Bob	Marsden	1.773658009	-48.67213904	20
5304	Wandis	Mounce	-12.07933476	58.77683412	20
5305	Frederick	Grayston	-40.81268565	-19.84080913	12
5306	Patrizio	Halgarth	-6.340135529	-54.31215628	1
5307	Claudelle	Castrillo	26.90625946	58.36223913	19
5308	Artie	Cleworth	60.43028312	25.1092266	22
5309	Lelia	Bome	-51.92538173	46.33224983	2
5310	Elwira	Tuffey	-15.60322999	-59.85940544	3
5311	Holt	McDool	-61.12717731	33.55333249	6
5312	Giusto	Sarjant	53.83295562	-63.04617092	32
5313	Ag	Peterffy	-58.50960351	-34.48567533	39
5314	Lexis	Hover	-5.612149477	-44.11253085	3
5315	Mireielle	Baldrick	-68.8798081	44.47421549	1
5316	Johann	Mair	10.08722735	62.80469882	8
5317	Lesley	Johnson	32.82291802	16.81675661	27
5318	Karlen	Prott	15.3392304	-69.37588709	5
5319	Fraser	Spenclay	26.60131366	-52.24219171	28
5320	Kenon	Petyanin	-25.68163589	-30.97792931	11
5321	Izak	Gergher	-54.99064006	-30.25255988	36
5322	Jessie	Grestie	-13.77377424	69.9394459	4
5323	Karlotte	Moffat	-64.20004423	47.53658291	8
5324	Ashleigh	Tither	2.489223016	33.30717433	19
5325	Danny	Ameer-Beg	65.41491132	67.45028681	23
5326	Agretha	Denyukhin	-68.53573402	36.04159824	26
5327	Babbie	Messent	1.344221912	-69.67902242	26
5328	Roby	Bruck	-16.32253018	60.50960056	15
5329	Corey	Delgaty	23.3719569	29.59333583	19
5330	Callean	Mulheron	42.88845573	-10.4813147	11
5331	Teddy	Idney	68.30741272	23.16027303	26
5332	Zia	Honsch	43.2267815	-42.53765936	19
5333	Gusta	Coche	24.29617327	-68.0718729	30
5334	Phineas	Stapells	-57.43745306	45.25073466	16
5335	Witty	Coggings	-35.92055607	44.7220407	32
5336	Leicester	Rosle	-51.86615285	35.58942351	28
5337	Kaylyn	Pinhorn	-18.56853413	35.46186019	19
5338	Nathan	Tessington	37.68765576	-32.55285008	9
5339	Ruth	Hould	-18.06595046	-55.25665414	23
5340	Ali	Novis	-12.23607108	68.32824022	27
5341	Malina	Allsop	-26.04315341	70.17030739	17
5342	Holly	Felgat	42.78922919	-32.62428982	21
5343	Sargent	Dossett	23.3683302	-31.15201259	34
5344	Haleigh	McEnhill	-50.13926635	56.15728784	24
5345	Constantino	Beart	-19.83504773	-60.94340855	2
5346	Lexi	Chaikovski	29.43697895	0.980958642	16
5347	Francklyn	Mowsdale	58.00819298	-37.89679083	12
5348	Diann	Galletly	62.58394554	-47.28096462	17
5349	Cullie	Lushey	42.56654257	45.00956759	34
5350	Nataniel	Scothron	-60.65857565	34.51121412	28
5351	Ahmad	Devereux	31.58169773	40.06588035	37
5352	Kile	Englefield	45.63980994	38.80782922	24
5353	Krystle	Hould	-40.82034656	60.36428869	39
5354	Valida	Pomphrey	22.69639196	-16.01097617	2
5355	Teddie	Yannikov	20.23257365	30.09411214	2
5356	Jeralee	Minto	-36.92039592	-63.28919812	36
5357	Liza	Melvin	17.41666944	7.723465862	17
5358	Ewan	Suller	45.17840718	56.68814889	26
5359	Kai	Stode	66.21639646	4.082730535	29
5360	Madelin	Kubacki	-21.05804472	45.01263068	17
5361	Essie	Crux	25.22612617	-55.61854964	24
5362	Spense	Basillon	-54.7106452	-17.7350842	15
5363	Joan	Cattenach	0.149651106	58.99273529	23
5364	Timofei	Showell	-27.34565095	-43.79978179	1
5365	Ibrahim	McClymond	-16.90710905	-36.53523509	7
5366	Dean	Jirusek	26.42721753	4.288845681	24
5367	Glenda	Coney	43.37815058	47.59382315	29
5368	Merry	Hansbury	-38.24471116	-45.55625032	28
5369	Even	Yeell	64.40806885	40.47380888	22
5370	Fiann	Behnecken	-32.28554417	-36.87218301	6
5371	Marice	Oxborough	10.35082657	-36.07512393	7
5372	Gregor	Wellman	-35.69167258	-69.37702859	18
5373	Brent	Lyptratt	-6.458749874	35.93165067	2
5374	Asia	Sheal	-6.499261944	28.58596397	27
5375	Hector	Cheale	29.3851546	-46.36815088	38
5376	Keen	Saxby	59.12830551	56.40543564	2
5377	Farrand	Da Costa	-0.219337494	65.94265817	22
5378	Lesya	Seldon	32.3991182	10.79021975	36
5379	Kale	Oager	14.25450286	47.40615677	30
5380	Danyelle	Sulter	17.818226	-1.575869543	18
5381	Jennica	Howard - Gater	42.3969523	-49.25700838	8
5382	Tyne	Theriot	66.51995197	-28.56551952	22
5383	Nikoletta	Stronge	-39.8008604	-44.83023974	37
5384	Alla	Whacket	30.14253865	-20.24544115	18
5385	Del	Kedwell	-7.656134337	6.582458676	21
5386	Gradey	Kubasiewicz	-16.78430077	-5.753694384	15
5387	Jack	Foreman	-44.22194526	-21.21200201	3
5388	Friedrick	Batstone	56.8152412	-19.07415146	31
5389	Calvin	Carlin	-57.48039766	41.97295243	40
5390	Cordy	Fallis	3.488059805	-64.99342101	25
5391	Abbot	Ginner	-41.66554021	69.53181546	25
5392	Rutledge	Ghelardi	-31.63022894	-43.41471687	35
5393	Barbi	Comiam	-19.13315503	-57.14659332	39
5394	Susana	Gatchell	-9.959767619	12.18027484	18
5395	Gunilla	Gallen	-32.26530705	69.65344866	35
5396	Adelind	Rodwell	-33.7578813	-0.717179317	28
5397	Kalinda	Camps	43.16521177	70.43260949	31
5398	Opal	McAlarney	68.09646465	61.05877033	4
5399	Elliot	Shellum	23.39125984	41.09856904	1
5400	Reginald	Tunnock	33.53303984	-67.74423949	14
5401	Tracy	Conneely	10.91379287	-23.49566166	12
5402	Riane	Fortun	-14.9929359	5.758343783	5
5403	Lockwood	Hanhart	8.348289605	26.65224709	37
5404	Bee	Blair	-23.94955555	-33.91384049	18
5405	Allyn	Stango	66.22304622	-17.49360891	9
5406	Jacky	Jaulmes	9.174326321	42.55614853	2
5407	Laure	Spary	7.546837729	54.65833487	25
5408	Rudyard	Ferns	58.96741143	-68.93958947	19
5409	Kiley	Wykes	-24.8538027	2.823815406	8
5410	Beatriz	Peatt	68.73226588	50.90924206	30
5411	Sheba	Challicombe	-45.87270561	39.65885447	6
5412	Lory	Eyree	-63.18481462	-18.79518265	27
5413	Oralla	Pepperell	-70.61532431	-54.96343344	3
5414	Fleur	Peel	-12.93283967	-10.28514259	30
5415	Tod	Gue	7.839051954	33.08493098	35
5416	Freddie	Colleton	-3.834281276	46.00292824	20
5417	Jackie	Marsie	-20.2594044	6.538325788	34
5418	Amby	Maides	-10.31020916	56.01001758	38
5419	Emmerich	Tremlett	41.28252512	-60.8194319	25
5420	Kasey	McEvay	-67.57771662	38.68056048	39
5421	Cazzie	Eburah	-67.71223127	24.78733627	14
5422	Harlene	Penner	-8.229067387	43.21080953	11
5423	Gibbie	Darington	11.11318015	-37.42203549	5
5424	Gizela	Karoly	28.82778941	21.75604118	20
5425	Willa	Swinnerton	-20.45224971	57.15194109	27
5426	Aura	McGrann	-49.95165445	-41.8092287	8
5427	Hillary	Tweedy	61.07909174	4.278601879	11
5428	Pru	Rameaux	-22.00616837	-49.03612082	36
5429	Merilyn	Batalini	55.05247042	2.649694735	18
5430	Adiana	Aizikovitch	-20.72466674	-35.82645959	18
5431	Caesar	Videan	32.34675926	19.97151405	13
5432	Kissie	O'Devey	-53.93976012	-0.935236185	11
5433	Julio	Vsanelli	-67.63497266	-7.78893357	13
5434	Philip	Bowring	49.09425161	61.87548064	8
5435	Avis	Bugge	50.61021835	-51.11284381	6
5436	Tybie	Pavlov	36.12306423	-65.58120144	20
5437	Thom	Ioan	-16.10024948	67.89537059	3
5438	Alli	Ivanov	63.79527851	29.34186635	34
5439	Cathie	Jobes	-18.80424286	44.33614279	17
5440	Mort	Witten	-64.59749455	-20.45607415	4
5441	Roana	Anselm	46.75987844	-20.70266907	18
5442	Felice	O'Dyvoy	3.396809127	-34.33937752	7
5443	Becka	Trahar	41.34631543	29.20662238	14
5444	Lynnette	Wermerling	-12.06643089	-32.67202523	21
5445	Hali	Tozer	-63.79964666	-6.580277863	11
5446	Isiahi	Ruffle	5.025411666	-13.10807473	38
5447	Reggi	Danzey	-24.30436539	34.80671115	1
5448	Noah	Bickford	39.33368253	30.66300585	34
5449	See	Ghidoni	-51.74309694	-31.72027808	35
5450	Dorette	Bratty	-19.25864096	20.40641155	33
5451	Forbes	Copnall	39.17400024	49.94440548	33
5452	Anastasia	Naisbet	36.42186889	-24.22088937	39
5453	Leonelle	Farragher	0.091986105	-7.369530324	9
5454	Claiborne	Hing	-37.05426478	32.59800238	12
5455	Andrey	Ellingsworth	-57.35599181	-24.07950315	33
5456	Flss	Jagels	-17.93951532	-9.472539454	26
5457	Alejandro	Mc Mechan	15.58618198	39.02188886	1
5458	Matty	Sauniere	-13.02152344	11.56562565	34
5459	Blane	Aarons	-31.83438145	-22.65175202	36
5460	Beulah	Cardoo	-41.10287746	70.33299144	26
5461	Julio	Parramore	-5.340198115	42.80137101	40
5462	Sharona	Wilmut	6.337389281	-25.27248245	21
5463	Guntar	Labitt	57.34976896	4.058494055	22
5464	Donnell	Crouse	31.66165145	-55.76798068	16
5465	Courtenay	Troman	4.557596282	67.46716142	4
5466	Tammara	Kolodziej	51.29600243	-62.36764371	5
5467	Tersina	Donne	-36.60188542	38.16545688	1
5468	Judith	Blewmen	-12.97981574	10.54134943	25
5469	Lauree	Burburough	7.294643798	66.10602594	37
5470	Debor	Claypool	-22.87538275	17.42703078	33
5471	Gabriela	Fuchs	60.12209848	-44.08796049	20
5472	Matthaeus	Blyde	66.30728615	-19.30147096	27
5473	Josepha	Pavia	10.05938119	-14.21399712	29
5474	Cortney	Purcell	-56.011627	-50.76613122	27
5475	Welby	Rate	-3.517421687	-42.25025603	40
5476	Giordano	Marrill	-26.68324507	-22.77467346	8
5477	Pietrek	Defew	2.391302448	-45.96255492	5
5478	Becka	Maddra	-14.60319319	36.70016566	23
5479	Tedra	Edelmann	9.281579419	-25.46452254	22
5480	Clea	Mangenet	-46.68984742	3.672793202	28
5481	Cristobal	Coxall	-35.39974804	-65.34588471	1
5482	Dorie	Standfield	66.08159536	58.58953172	36
5483	Petronille	Salla	-16.44735931	-52.69645173	15
5484	Jamima	Nardrup	49.20787963	9.298293562	16
5485	Rodrique	Dessant	39.37249532	-34.4160001	34
5486	Freeland	Ibotson	-28.50458233	-1.396056279	34
5487	Rae	Swinley	-25.20372451	-68.03478875	14
5488	Billye	Iggalden	29.54037782	36.19911955	19
5489	Horatia	Henner	-66.34956101	37.67195599	6
5490	Amy	Graysmark	20.56217143	-40.72397056	17
5491	Elwira	Delve	-47.50313293	2.975908981	15
5492	Lane	Screeton	-59.46668901	-40.81532835	20
5493	Allys	Glinde	26.49707508	-18.27919583	31
5494	Adriaens	Okey	46.4839905	-66.96423851	38
5495	Bird	Scantleberry	-20.74079246	27.62710414	17
5496	Merralee	Sissland	-57.69952925	51.89635985	12
5497	Kerry	Hekkert	-46.97220975	57.25327222	20
5498	Archambault	Gude	-48.39304054	-38.5375055	10
5499	Keir	Haryngton	24.35446929	-17.34038111	40
5500	Chev	Pecey	8.210670262	27.60146656	9
5501	Menard	Shellibeer	-61.40428745	-5.884467889	12
5502	Berke	Debrick	-70.42074503	56.51221546	2
5503	Roslyn	Osgerby	51.19728311	9.137398238	4
5504	Ulick	Frantzen	-15.88898877	-44.44102548	23
5505	Ernestus	Bartolijn	-46.7312747	-69.30292317	2
5506	Kristoforo	Chasle	39.46422629	68.66934458	13
5507	Emiline	Layus	-11.60434284	70.10365143	21
5508	Hana	Fforde	56.93146629	12.89700508	10
5509	Perle	Gibbon	55.20131767	11.19618244	40
5510	Darcy	Arundel	50.25572491	-6.550577632	12
5511	Marta	Rattry	-45.77256825	61.15457255	23
5512	Dorey	Pollastrone	70.41538472	17.0383221	4
5513	Bird	Robertot	52.94834515	16.49832702	3
5514	Ariel	Pitsall	-52.58496421	-12.55611028	23
5515	Dagny	Polle	19.98450543	3.962422754	28
5516	Margalit	Donalson	-41.01680657	22.06100826	16
5517	Trixy	Milton-White	-17.63796804	7.194298322	34
5518	Flossie	Paolillo	-30.36002276	29.68511623	25
5519	Buiron	Maskill	-9.285924823	-45.03264138	27
5520	Beth	Wilcocke	21.67951603	30.75869148	23
5521	Arlene	Frentz	36.02249139	24.32699342	22
5522	Richard	Folbig	18.52219555	20.3940452	18
5523	Rozina	Nye	4.034446683	-15.61308409	36
5524	Albie	Bernadon	-16.10060147	10.16219569	4
5525	Tracie	Giannassi	-22.74865571	-65.36779862	33
5526	Ermentrude	Lambricht	11.05810026	-56.4424212	13
5527	Amie	Cabotto	25.21642489	69.07877868	3
5528	Kermy	Dunford	59.91275822	17.03610017	6
5529	Brigitte	Willmot	4.488328326	-38.21347318	7
5530	Nicholas	Mityashin	69.07036786	66.12681436	11
5531	Amalee	Trembley	-56.28456969	18.68374235	32
5532	Gui	Folli	-2.573644621	-68.07444349	27
5533	Nilson	Curtis	41.37285882	30.29289566	20
5534	Leola	Hail	-4.602944844	7.207030816	17
5535	Arley	MacNeilley	-30.28573903	53.87962513	34
5536	Lanna	Poulton	35.85865627	29.83098656	29
5537	Sherrie	Whissell	-13.96511966	-22.73312859	28
5538	Neale	Ebanks	-26.75782484	-12.41431261	13
5539	Merv	Lissaman	20.43669926	20.99374972	4
5540	Sashenka	Chaudhry	9.76172253	52.418467	10
5541	Dun	Drennan	8.975060298	48.24888039	6
5542	Mathian	Nelsey	38.57125086	-20.61130603	12
5543	Gallard	Gilkison	-70.3586323	-42.01856475	20
5544	Andriana	Gidney	66.57329158	-48.23591888	35
5545	Albert	Draisey	17.95586707	17.21497718	5
5546	Tatum	Davidowsky	-38.74493438	-21.25718966	16
5547	Rudd	Blakeney	-64.85502924	-16.34889355	7
5548	Donica	Crowder	-0.996239681	-38.72148448	23
5549	Sophronia	Castellino	-44.03693404	-61.65725715	6
5550	Lettie	Ackwood	-28.30571531	11.36274648	32
5551	Zia	Dingwall	-24.87967873	26.1941585	30
5552	Tyrone	Blakely	-7.812679036	44.30126558	14
5553	Shelbi	Hughill	42.1369178	59.66605232	3
5554	Eadith	Teaz	-30.06981252	-69.78228362	28
5555	Lib	Whittick	-23.77073607	-49.54278834	3
5556	Reidar	Georgot	21.161541	-38.8183503	33
5557	Sanderson	Bywater	35.15442812	-52.99049409	20
5558	Barnard	Turnell	-65.46598484	40.26713243	7
5559	Pammi	Galland	-3.653296865	-18.18566675	23
